Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-15 13:51:33,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,0.0,28.24,100.0,14
2026-05-15 13:51:38,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,36.71165644171779,28.27,100.0,15
2026-05-15 13:51:43,16.074353668716064,108.15225143177362,30.0,0.0,0.0,748.8,71.12883435582823,28.24,100.0,15
2026-05-15 13:53:58,16.074353668716064,108.15225143177362,30.0,0.0,0.0,770.4,82.60122699386504,28.27,100.0,14
2026-05-15 13:54:03,16.074353668716064,108.15225143177362,30.0,0.0,0.0,739.8,64.24539877300613,28.27,100.0,14
2026-05-15 13:54:08,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,50.47852760736197,28.28,100.0,14
2026-05-15 13:54:13,16.074353668716064,108.15225143177362,30.0,0.0,0.0,738.0,64.24539877300613,28.33,100.0,13
2026-05-15 13:54:18,16.074353668716064,108.15225143177362,30.0,0.0,0.0,729.0,59.65644171779142,28.38,100.0,14
2026-05-15 13:54:23,16.074353668716064,108.15225143177362,30.0,0.0,0.0,765.0,80.30674846625767,28.49,100.0,13
2026-05-15 13:54:28,16.074353668716064,108.15225143177362,30.0,0.0,0.0,729.0,59.65644171779142,28.47,100.0,13
2026-05-15 13:54:33,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,50.47852760736197,28.55,100.0,12
2026-05-15 13:54:38,16.074353668716064,108.15225143177362,30.0,0.0,0.0,754.2,73.42331288343559,28.63,100.0,12
2026-05-15 13:54:43,16.074353668716064,108.15225143177362,30.0,0.0,0.0,763.2,78.0122699386503,28.7,100.0,12
2026-05-15 13:54:48,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,52.77300613496932,28.74,100.0,11
2026-05-15 13:54:53,16.074353668716064,108.15225143177362,30.0,0.0,0.0,739.8,64.24539877300613,28.79,99.59,12
