Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-18 16:48:46,16.0757,108.15338,30.0,0.0,0.0,720.0,16.061349693251532,27.79,82.03,6
2026-05-18 16:48:51,16.0757,108.15338,30.0,0.0,0.0,720.0,50.47852760736197,27.79,81.98,6
2026-05-18 16:48:56,16.0757,108.15338,30.0,0.0,0.0,729.0,59.65644171779142,27.73,82.72,6
2026-05-18 16:49:01,16.0757,108.15338,30.0,0.0,0,720.0,52.77300613496932,27.72,83.91,0
2026-05-18 16:49:06,16.0757,108.15338,30.0,0.0,0,720.0,55.06748466257669,27.75,84.08,0
2026-05-18 16:49:11,16.0757,108.15338,30.0,0.0,0,730.8,61.95092024539878,27.74,84.36,0
2026-05-18 16:49:16,16.0757,108.15338,30.0,0.0,0,756.0,75.71779141104294,27.72,84.68,0
2026-05-18 16:49:21,16.0757,108.15338,30.0,0.0,0,763.2,78.0122699386503,27.73,85.0,0
2026-05-18 16:49:26,16.0757,108.15338,30.0,0.0,0,761.4,78.0122699386503,27.75,85.68,0
2026-05-18 16:49:31,16.0757,108.15338,30.0,0.0,0,720.0,52.77300613496932,27.75,85.58,0
2026-05-18 16:49:35,16.0757,108.15338,30.0,0.0,0,752.4,73.42331288343559,27.77,85.69,0
2026-05-18 16:49:40,16.0757,108.15338,30.0,0.0,0,752.4,73.42331288343559,27.79,86.25,0
2026-05-18 16:49:45,16.0757,108.15338,30.0,0.0,0,766.8,80.30674846625767,27.8,86.32,0
2026-05-18 16:49:50,16.0757,108.15338,30.0,0.0,0,757.8,75.71779141104294,27.82,86.34,0
2026-05-18 16:49:55,16.0757,108.15338,30.0,0.0,0,759.6,75.71779141104294,27.82,86.88,0
2026-05-18 16:50:00,16.0757,108.15338,30.0,0.0,0,734.4,61.95092024539878,27.84,87.1,0
2026-05-18 16:50:05,16.0757,108.15338,30.0,0.0,0,739.8,66.5398773006135,27.85,87.31,0
2026-05-18 16:50:10,16.0757,108.15338,30.0,0.0,0,774.0,84.89570552147241,27.86,87.36,0
2026-05-18 16:50:15,16.0757,108.15338,30.0,0.0,0,765.0,80.30674846625767,27.88,88.25,0
2026-05-18 16:50:20,16.0757,108.15338,30.0,0.0,0,756.0,73.42331288343559,27.89,88.37,0
2026-05-18 16:50:25,16.0757,108.15338,30.0,0.0,0,756.0,73.42331288343559,27.88,88.72,0
2026-05-18 16:50:30,16.0757,108.15338,30.0,0.0,0,766.8,80.30674846625767,27.9,88.51,0
2026-05-18 16:50:35,16.0757,108.15338,30.0,0.0,0,743.4,68.83435582822086,27.94,88.11,0
2026-05-18 16:50:40,16.0757,108.15338,30.0,0.0,0,774.0,84.89570552147241,27.89,88.73,0
2026-05-18 16:50:45,16.0757,108.15338,30.0,0.0,0,777.6,87.19018404907976,27.92,88.26,0
2026-05-18 16:50:50,16.0757,108.15338,30.0,0.0,0,766.8,80.30674846625767,27.9,88.47,0
2026-05-18 16:50:55,16.0757,108.15338,30.0,0.0,0,772.2,84.89570552147241,27.91,88.14,0
2026-05-18 16:51:00,16.0757,108.15338,30.0,0.0,0,741.6,66.5398773006135,27.95,88.16,0
2026-05-18 16:51:05,16.0757,108.15338,30.0,0.0,0,770.4,82.60122699386504,27.95,88.39,0
2026-05-18 16:51:10,16.0757,108.15338,30.0,0.0,0,781.2,89.48466257668713,27.97,88.39,0
2026-05-18 16:51:15,16.0757,108.15338,30.0,0.0,0,784.8,91.77914110429448,27.97,88.67,0
2026-05-18 16:51:20,16.0757,108.15338,30.0,0.0,0,781.2,89.48466257668713,27.95,88.85,0
2026-05-18 16:51:25,16.0757,108.15338,30.0,0.0,0,779.4,89.48466257668713,28.0,88.74,0
2026-05-18 16:51:30,16.0757,108.15338,30.0,0.0,0,781.2,89.48466257668713,28.01,89.0,0
2026-05-18 16:51:35,16.0757,108.15338,30.0,0.0,0,795.6,98.66257668711657,28.01,89.2,0
2026-05-18 16:51:40,16.0757,108.15338,30.0,0.0,0,772.2,84.89570552147241,28.02,89.19,0
2026-05-18 16:51:45,16.0757,108.15338,30.0,0.0,0,738.0,64.24539877300613,28.06,89.31,0
2026-05-18 16:51:50,16.0757,108.15338,30.0,0.0,0,851.4,133.079754601227,28.01,89.43,0
2026-05-18 16:51:55,16.0757,108.15338,30.0,0.0,0,772.2,84.89570552147241,28.05,88.88,0
2026-05-18 16:52:00,16.0757,108.15338,30.0,0.0,0,759.6,75.71779141104294,28.07,89.06,0
2026-05-18 16:52:05,16.0757,108.15338,30.0,0.0,0,743.4,66.5398773006135,28.1,88.72,0
2026-05-18 16:52:10,16.0757,108.15338,30.0,0.0,0,757.8,75.71779141104294,28.1,88.6,0
2026-05-18 16:52:15,16.0757,108.15338,30.0,0.0,0,732.6,61.95092024539878,28.11,88.75,0
2026-05-18 16:52:20,16.0757,108.15338,30.0,0.0,0,774.0,84.89570552147241,28.11,89.37,0
2026-05-18 16:52:25,16.0757,108.15338,30.0,0.0,0,763.2,78.0122699386503,28.06,89.7,0
2026-05-18 16:52:30,16.0757,108.15338,30.0,0.0,0,739.8,66.5398773006135,28.09,89.45,0
2026-05-18 16:52:35,16.0757,108.15338,30.0,0.0,0,772.2,84.89570552147241,28.11,89.22,0
