Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-15 12:32:53,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,2.294478527607362,26.82,100.0,19
2026-05-15 12:32:58,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,36.71165644171779,26.85,100.0,17
2026-05-15 12:38:32,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,50.47852760736197,26.89,100.0,17
2026-05-15 12:38:37,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,55.06748466257669,26.9,100.0,17
2026-05-15 12:38:42,16.074353668716064,108.15225143177362,30.0,0.0,0.0,738.0,64.24539877300613,26.96,100.0,16
2026-05-15 12:38:47,16.074353668716064,108.15225143177362,30.0,0.0,0.0,757.8,75.71779141104294,27.06,100.0,16
2026-05-15 12:38:52,16.074353668716064,108.15225143177362,30.0,0.0,0.0,752.4,73.42331288343559,27.15,100.0,15
2026-05-15 12:38:57,16.074353668716064,108.15225143177362,30.0,0.0,0.0,761.4,78.0122699386503,27.21,100.0,15
2026-05-15 12:39:02,16.074353668716064,108.15225143177362,30.0,0.0,0.0,777.6,87.19018404907976,27.33,100.0,14
2026-05-15 12:39:07,16.074353668716064,108.15225143177362,30.0,0.0,0.0,741.6,66.5398773006135,27.4,100.0,15
2026-05-15 12:39:12,16.074353668716064,108.15225143177362,30.0,0.0,0.0,777.6,87.19018404907976,27.45,100.0,14
2026-05-15 12:39:16,16.074353668716064,108.15225143177362,30.0,0.0,0.0,759.6,75.71779141104294,27.55,100.0,14
2026-05-15 12:39:21,16.074353668716064,108.15225143177362,30.0,0.0,0.0,761.4,78.0122699386503,27.63,100.0,14
2026-05-15 12:39:27,16.074353668716064,108.15225143177362,30.0,0.0,0.0,750.6,71.12883435582823,27.7,100.0,14
2026-05-15 12:39:32,16.074353668716064,108.15225143177362,30.0,0.0,0.0,775.8,87.19018404907976,27.82,100.0,14
2026-05-15 12:39:37,16.074353668716064,108.15225143177362,30.0,0.0,0.0,797.4,98.66257668711657,27.86,100.0,14
2026-05-15 12:39:42,16.074353668716064,108.15225143177362,30.0,0.0,0.0,777.6,87.19018404907976,27.91,100.0,13
2026-05-15 12:39:47,16.074353668716064,108.15225143177362,30.0,0.0,0.0,788.4,94.07361963190183,28.02,100.0,13
2026-05-15 12:39:52,16.074353668716064,108.15225143177362,30.0,0.0,0.0,795.6,98.66257668711657,28.07,100.0,14
2026-05-15 12:39:57,16.074353668716064,108.15225143177362,30.0,0.0,0.0,765.0,80.30674846625767,28.12,100.0,13
2026-05-15 12:40:02,16.074353668716064,108.15225143177362,30.0,0.0,0.0,797.4,98.66257668711657,28.2,100.0,14
2026-05-15 12:40:07,16.074353668716064,108.15225143177362,30.0,0.0,0.0,765.0,80.30674846625767,28.25,100.0,13
2026-05-15 12:40:12,16.074353668716064,108.15225143177362,30.0,0.0,0.0,927.0,185.85276073619633,28.36,100.0,13
2026-05-15 12:40:17,16.074353668716064,108.15225143177362,30.0,0.0,0.0,792.0,96.36809815950922,28.37,100.0,13
2026-05-15 12:40:22,16.074353668716064,108.15225143177362,30.0,0.0,0.0,720.0,52.77300613496932,28.53,100.0,13
2026-05-15 12:40:27,16.074353668716064,108.15225143177362,30.0,0.0,0.0,730.8,59.65644171779142,28.65,100.0,13
2026-05-15 12:40:32,16.074353668716064,108.15225143177362,30.0,0.0,0.0,765.0,80.30674846625767,28.7,100.0,13
2026-05-15 12:40:37,16.074353668716064,108.15225143177362,30.0,0.0,0.0,779.4,87.19018404907976,28.8,100.0,13
2026-05-15 12:40:42,16.074353668716064,108.15225143177362,30.0,0.0,0.0,779.4,89.48466257668713,28.92,100.0,13
2026-05-15 12:40:47,16.074353668716064,108.15225143177362,30.0,0.0,0.0,801.0,100.95705521472394,28.98,100.0,13
2026-05-15 12:40:52,16.074353668716064,108.15225143177362,30.0,0.0,0.0,826.2,117.01840490797547,29.08,100.0,13
2026-05-15 12:40:57,16.074353668716064,108.15225143177362,30.0,0.0,0.0,808.2,105.54601226993864,29.2,100.0,12
2026-05-15 12:41:02,16.074353668716064,108.15225143177362,30.0,0.0,0.0,817.2,110.13496932515338,29.29,100.0,13
2026-05-15 12:41:07,16.074353668716064,108.15225143177362,30.0,0.0,0.0,817.2,112.42944785276075,29.34,100.0,13
2026-05-15 12:41:12,16.074353668716064,108.15225143177362,30.0,0.0,0.0,815.4,110.13496932515338,29.45,100.0,12
2026-05-15 12:41:17,16.074353668716064,108.15225143177362,30.0,0.0,0.0,754.2,73.42331288343559,29.56,100.0,12
2026-05-15 12:41:22,16.074353668716064,108.15225143177362,30.0,0.0,0.0,766.8,80.30674846625767,29.69,100.0,13
