Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-15 10:46:16,16.074353668716064,108.15225143177362,30.0,0.0,0.0,847.8,130.78527607361966,30.45,19.47,8
2026-05-15 10:46:21,16.074353668716064,108.15225143177362,30.0,0.0,0.0,865.8,142.25766871165646,30.45,19.47,8
2026-05-15 10:46:25,16.074353668716064,108.15225143177362,30.0,0.0,0.0,846.0,128.49079754601226,30.46,19.47,8
2026-05-15 10:46:30,16.074353668716064,108.15225143177362,30.0,0.0,0.0,865.8,142.25766871165646,30.49,19.47,8
2026-05-15 10:46:35,16.074353668716064,108.15225143177362,30.0,0.0,0.0,883.8,153.73006134969327,30.51,19.47,8
2026-05-15 10:46:40,16.074353668716064,108.15225143177362,30.0,0.0,0.0,876.6,149.14110429447854,30.49,19.47,8
2026-05-15 10:46:45,16.074353668716064,108.15225143177362,30.0,0.0,0.0,865.8,142.25766871165646,30.49,19.47,8
2026-05-15 10:46:50,16.074353668716064,108.15225143177362,30.0,0.0,0.0,846.0,128.49079754601226,30.52,19.47,8
2026-05-15 10:46:55,16.074353668716064,108.15225143177362,30.0,0.0,0.0,869.4,144.5521472392638,30.53,19.47,8
2026-05-15 10:47:00,16.074353668716064,108.15225143177362,30.0,0.0,0.0,864.0,139.96319018404907,30.53,19.47,8
2026-05-15 10:47:05,16.074538962430037,108.15213283059504,30,1.4335606411272888,0.0,860.4,137.66871165644173,30.5,19.47,8
2026-05-15 10:47:10,16.075381206584616,108.15159373432874,30,1.7173369344849783,0.0,864.0,142.25766871165646,30.54,19.47,8
2026-05-15 10:47:15,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,876.6,149.14110429447854,30.53,19.47,8
2026-05-15 10:47:20,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,842.4,128.49079754601226,30.54,19.47,8
2026-05-15 10:47:25,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,856.8,135.37423312883436,30.55,19.47,8
2026-05-15 10:47:30,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,855.0,135.37423312883436,30.55,19.47,8
2026-05-15 10:47:35,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,871.2,146.84662576687117,30.57,19.47,8
2026-05-15 10:47:40,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,851.4,133.079754601227,30.55,19.47,8
2026-05-15 10:47:45,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,838.8,126.1963190184049,30.58,19.47,8
2026-05-15 10:47:50,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,842.4,128.49079754601226,30.55,19.47,8
2026-05-15 10:47:55,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,833.4,121.6073619631902,30.57,19.47,8
2026-05-15 10:48:00,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,865.8,142.25766871165646,30.58,19.47,8
2026-05-15 10:48:05,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,882.0,153.73006134969327,30.58,19.47,8
2026-05-15 10:48:10,16.07566756959718,108.15141044159827,30,2.5047503343858306,0.0,876.6,149.14110429447854,30.59,19.47,8
2026-05-15 10:48:15,16.07568022030285,108.15203031251995,30,1.642930713105064,0.0,867.6,144.5521472392638,30.6,19.47,8
2026-05-15 10:48:20,16.075700624666826,108.15303010432912,30,2.2499634980129724,0.0,880.2,151.43558282208588,30.61,19.47,8
2026-05-15 10:48:25,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,869.4,144.5521472392638,30.6,19.47,8
2026-05-15 10:48:30,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,878.4,151.43558282208588,30.57,19.47,8
2026-05-15 10:48:35,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,840.6,126.1963190184049,30.61,19.47,8
2026-05-15 10:48:40,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,912.6,174.38036809815952,30.62,19.47,8
2026-05-15 10:48:45,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,905.4,169.79141104294482,30.63,19.47,8
2026-05-15 10:48:50,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,858.6,137.66871165644173,30.63,19.47,8
2026-05-15 10:48:55,16.07570144084138,108.15307009600149,30,1.7940830982749594,0.0,864.0,142.25766871165646,30.65,19.47,8
