Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-16 08:24:05,16.0757,108.15338,30.0,0.0,0.0,720.0,13.766871165644172,27.91,86.78,18
2026-05-16 08:24:10,16.0757,108.15338,30.0,0.0,0.0,720.0,39.00613496932515,27.92,86.8,18
2026-05-16 08:24:15,16.0757,108.15338,30.0,0.0,0.0,721.8,55.06748466257669,27.94,86.81,18
2026-05-16 08:30:50,16.0757,108.15338,30.0,0.0,0.0,729.0,59.65644171779142,28.01,85.51,18
2026-05-16 08:30:55,16.0757,108.15338,30.0,0.0,0.0,734.4,61.95092024539878,28.03,85.28,17
2026-05-16 08:31:00,16.0757,108.15338,30.0,0.0,0.0,720.0,55.06748466257669,28.06,85.86,17
2026-05-16 08:31:05,16.0757,108.15338,30.0,0.0,0.0,752.4,73.42331288343559,28.13,84.6,16
2026-05-16 08:31:10,16.0757,108.15338,30.0,0.0,0.0,723.6,57.36196319018405,28.2,84.18,16
2026-05-16 08:31:15,16.0757,108.15338,30.0,0.0,0.0,729.0,59.65644171779142,28.29,82.53,16
2026-05-16 08:31:20,16.0757,108.15338,30.0,0.0,0.0,730.8,61.95092024539878,28.36,82.25,16
2026-05-16 08:31:25,16.0757,108.15338,30.0,0.0,0.0,729.0,59.65644171779142,28.39,82.18,16
2026-05-16 08:31:30,16.0757,108.15338,30.0,0.0,0.0,759.6,78.0122699386503,28.48,82.28,16
2026-05-16 08:31:35,16.0757,108.15338,30.0,0.0,0.0,761.4,78.0122699386503,28.54,81.46,15
2026-05-16 08:31:40,16.0757,108.15338,30.0,0.0,0.0,775.8,87.19018404907976,28.6,80.94,15
2026-05-16 08:31:45,16.0757,108.15338,30.0,0.0,0.0,745.2,68.83435582822086,28.65,80.6,15
2026-05-16 08:31:50,16.0757,108.15338,30.0,0.0,0.0,756.0,75.71779141104294,28.66,79.77,15
2026-05-16 08:31:55,16.0757,108.15338,30.0,0.0,0.0,766.8,80.30674846625767,28.69,80.17,14
2026-05-16 08:32:00,16.0757,108.15338,30.0,0.0,0.0,750.6,71.12883435582823,28.78,79.14,15
2026-05-16 08:32:05,16.0757,108.15338,30.0,0.0,0.0,748.8,71.12883435582823,28.85,78.95,14
2026-05-16 08:32:10,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,28.87,78.88,14
2026-05-16 08:32:15,16.0757,108.15338,30.0,0.0,0.0,826.2,117.01840490797547,28.96,78.73,14
2026-05-16 08:32:20,16.0757,108.15338,30.0,0.0,0.0,790.2,94.07361963190183,29.0,77.78,14
2026-05-16 08:32:25,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,29.04,77.69,14
2026-05-16 08:32:30,16.0757,108.15338,30.0,0.0,0.0,770.4,82.60122699386504,29.08,77.51,14
2026-05-16 08:32:35,16.0757,108.15338,30.0,0.0,0.0,783.0,89.48466257668713,29.13,77.93,14
2026-05-16 08:32:40,16.0757,108.15338,30.0,0.0,0.0,799.2,100.95705521472394,29.17,77.44,14
2026-05-16 08:32:45,16.0757,108.15338,30.0,0.0,0.0,792.0,96.36809815950922,29.18,76.53,14
2026-05-16 08:32:50,16.0757,108.15338,30.0,0.0,0.0,775.8,84.89570552147241,29.17,75.89,13
2026-05-16 08:32:55,16.0757,108.15338,30.0,0.0,0.0,810.0,107.84049079754602,29.21,76.34,13
2026-05-16 08:33:00,16.0757,108.15338,30.0,0.0,0.0,788.4,94.07361963190183,29.26,75.8,13
2026-05-16 08:33:05,16.0757,108.15338,30.0,0.0,0.0,783.0,89.48466257668713,29.3,74.93,13
2026-05-16 08:33:10,16.0757,108.15338,30.0,0.0,0.0,748.8,71.12883435582823,29.37,75.2,13
2026-05-16 08:33:15,16.0757,108.15338,30.0,0.0,0.0,810.0,107.84049079754602,29.42,75.07,12
2026-05-16 08:33:20,16.0757,108.15338,30.0,0.0,0.0,810.0,107.84049079754602,29.39,74.72,13
2026-05-16 08:33:25,16.0757,108.15338,30.0,0.0,0.0,810.0,107.84049079754602,29.45,74.29,13
2026-05-16 08:33:30,16.0757,108.15338,30.0,0.0,0.0,792.0,96.36809815950922,29.49,74.42,13
2026-05-16 08:33:35,16.0757,108.15338,30.0,0.0,0.0,813.6,107.84049079754602,29.5,73.95,13
2026-05-16 08:33:40,16.0757,108.15338,30.0,0.0,0.0,765.0,80.30674846625767,29.55,73.61,13
2026-05-16 08:33:45,16.0757,108.15338,30.0,0.0,0.0,772.2,84.89570552147241,29.56,73.49,13
2026-05-16 08:33:50,16.0757,108.15338,30.0,0.0,0.0,768.6,82.60122699386504,29.57,74.25,13
2026-05-16 08:33:55,16.0757,108.15338,30.0,0.0,0.0,777.6,87.19018404907976,29.59,74.38,13
2026-05-16 08:34:00,16.0757,108.15338,30.0,0.0,0.0,756.0,73.42331288343559,29.63,73.89,13
2026-05-16 08:34:05,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,29.6,73.46,13
2026-05-16 08:34:10,16.0757,108.15338,30.0,0.0,0.0,765.0,80.30674846625767,29.65,73.3,12
2026-05-16 08:34:15,16.0757,108.15338,30.0,0.0,0.0,747.0,68.83435582822086,29.63,72.96,12
2026-05-16 08:34:20,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,29.69,72.69,12
2026-05-16 08:34:25,16.0757,108.15338,30.0,0.0,0.0,826.2,117.01840490797547,29.7,72.9,12
2026-05-16 08:34:30,16.0757,108.15338,30.0,0.0,0.0,786.6,94.07361963190183,29.73,72.54,12
