Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-15 09:51:55,16.074353668716064,108.15225143177362,30.0,0.0,0.0,815.4,110.13496932515338,29.13,19.47,1
2026-05-15 09:52:00,16.074353668716064,108.15225143177362,30.0,0.0,0.0,792.0,96.36809815950922,29.17,19.47,1
2026-05-15 09:52:05,16.074353668716064,108.15225143177362,30.0,0.0,0.0,811.8,107.84049079754602,29.18,19.47,1
2026-05-15 09:52:09,16.074353668716064,108.15225143177362,30.0,0.0,0.0,799.2,100.95705521472394,29.24,19.47,1
2026-05-15 09:52:14,16.074353668716064,108.15225143177362,30.0,0.0,0.0,808.2,105.54601226993864,29.22,19.47,1
2026-05-15 09:52:19,16.074353668716064,108.15225143177362,30.0,0.0,0.0,819.0,112.42944785276075,29.23,19.47,1
2026-05-15 09:52:25,16.074353668716064,108.15225143177362,30.0,0.0,300.09999999999997,829.8,119.31288343558283,29.24,19.47,1
2026-05-15 09:52:30,16.074353668716064,108.15225143177362,30.0,0.0,0.0,855.0,135.37423312883436,29.24,19.47,1
2026-05-15 09:52:35,16.074353668716064,108.15225143177362,30.0,0.0,0.0,806.4,105.54601226993864,29.24,19.47,1
2026-05-15 09:52:39,16.074353668716064,108.15225143177362,30.0,0.0,0.0,822.6,114.7239263803681,29.22,19.47,1
2026-05-15 09:52:44,16.074353668716064,108.15225143177362,30.0,0.0,0.0,847.8,130.78527607361966,29.21,19.47,1
2026-05-15 09:52:49,16.074353668716064,108.15225143177362,30.0,0.0,0.0,784.8,91.77914110429448,29.25,19.47,1
2026-05-15 09:52:54,16.074353668716064,108.15225143177362,30.0,0.0,0.0,793.8,96.36809815950922,29.26,19.47,1
2026-05-15 09:52:59,16.074353668716064,108.15225143177362,30.0,0.0,0.0,799.2,100.95705521472394,29.24,19.47,1
2026-05-15 09:53:04,16.074353668716064,108.15225143177362,30.0,0.0,0.0,831.6,121.6073619631902,29.23,19.47,1
2026-05-15 09:53:09,16.074353668716064,108.15225143177362,30.0,0.0,0.0,826.2,117.01840490797547,29.28,19.47,1
2026-05-15 09:53:14,16.074353668716064,108.15225143177362,30.0,0.0,0.0,824.4,114.7239263803681,29.25,19.47,1
2026-05-15 09:53:19,16.074353668716064,108.15225143177362,30.0,0.0,0.0,864.0,142.25766871165646,29.21,19.47,1
2026-05-15 09:53:24,16.074353668716064,108.15225143177362,30.0,0.0,0.0,846.0,128.49079754601226,29.26,19.47,1
2026-05-15 09:53:29,16.074353668716064,108.15225143177362,30.0,0.0,0.0,864.0,142.25766871165646,29.3,19.47,1
2026-05-15 09:53:34,16.074353668716064,108.15225143177362,30.0,0.0,0.0,865.8,142.25766871165646,29.33,19.47,1
2026-05-15 09:53:39,16.074353668716064,108.15225143177362,30.0,0.0,0.0,856.8,135.37423312883436,29.32,19.47,1
2026-05-15 09:53:44,16.074353668716064,108.15225143177362,30.0,0.0,0.0,820.8,112.42944785276075,29.31,19.47,1
