Timestamp,Lat,Lon,Alt(m),Speed(m/s),PM2.5,eCO2,TVOC,Temp,Hum,AQI
2026-05-15 19:36:16,16.0757,108.15338,30.0,0.0,0.0,720.0,0.0,27.68,100.0,17
2026-05-15 19:36:21,16.0757,108.15338,30.0,0.0,0.0,720.0,0.0,27.69,100.0,17
2026-05-15 19:36:25,16.0757,108.15338,30.0,0.0,0.0,720.0,45.88957055214724,27.73,100.0,17
2026-05-15 20:58:26,16.0757,108.15338,30.0,0.0,0.0,720.0,22.94478527607362,27.79,100.0,0
2026-05-15 20:58:31,16.0757,108.15338,30.0,0.0,0.0,720.0,45.88957055214724,27.83,100.0,16
2026-05-15 20:58:36,16.0757,108.15338,30.0,0.0,0.0,720.0,25.239263803680984,27.92,100.0,16
2026-05-15 20:58:41,16.0757,108.15338,30.0,0.0,0.0,754.2,73.42331288343559,27.97,100.0,16
2026-05-15 20:58:46,16.0757,108.15338,30.0,0.0,0.0,720.0,43.59509202453988,28.04,100.0,15
2026-05-15 20:58:51,16.0757,108.15338,30.0,0.0,0.0,720.0,43.59509202453988,28.13,100.0,15
2026-05-15 20:58:56,16.0757,108.15338,30.0,0.0,0.0,720.0,52.77300613496932,28.18,100.0,15
2026-05-15 20:59:01,16.0757,108.15338,30.0,0.0,0.0,720.0,52.77300613496932,28.24,100.0,15
2026-05-15 20:59:06,16.0757,108.15338,30.0,0.0,0.0,770.4,82.60122699386504,28.32,100.0,15
2026-05-15 20:59:11,16.0757,108.15338,30.0,0.0,0.0,720.0,52.77300613496932,28.32,100.0,500
2026-05-15 20:59:16,16.0757,108.15338,30.0,0.0,0.0,748.8,71.12883435582823,27.93,100.0,8
2026-05-15 20:59:21,16.0757,108.15338,30.0,0.0,0.0,721.8,55.06748466257669,27.86,100.0,4
2026-05-15 20:59:26,16.0757,108.15338,30.0,0.0,0.0,752.4,73.42331288343559,27.84,100.0,3
2026-05-15 20:59:31,16.0757,108.15338,30.0,0.0,0.0,750.6,71.12883435582823,27.79,100.0,2
2026-05-15 20:59:36,16.0757,108.15338,30.0,0.0,0.0,725.4,57.36196319018405,27.66,100.0,2
2026-05-15 20:59:41,16.0757,108.15338,30.0,0.0,0.0,741.6,66.5398773006135,27.6,100.0,2
2026-05-15 20:59:46,16.0757,108.15338,30.0,0.0,0.0,777.6,87.19018404907976,27.55,100.0,2
2026-05-15 20:59:51,16.0757,108.15338,30.0,0.0,0.0,720.0,52.77300613496932,27.43,100.0,3
2026-05-15 20:59:56,16.0757,108.15338,30.0,0.0,0.0,754.2,73.42331288343559,27.4,100.0,7
2026-05-15 21:00:01,16.0757,108.15338,30.0,0.0,0.0,761.4,78.0122699386503,27.42,100.0,13
2026-05-15 21:00:06,16.0757,108.15338,30.0,0.0,0.0,774.0,84.89570552147241,27.44,100.0,15
2026-05-15 21:00:11,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,27.47,100.0,15
2026-05-15 21:00:16,16.0757,108.15338,30.0,0.0,0.0,752.4,73.42331288343559,27.56,100.0,15
2026-05-15 21:00:21,16.0757,108.15338,30.0,0.0,0.0,766.8,80.30674846625767,27.64,100.0,16
2026-05-15 21:00:26,16.0757,108.15338,30.0,0.0,0.0,720.0,50.47852760736197,27.74,100.0,14
2026-05-15 21:00:31,16.0757,108.15338,30.0,0.0,0.0,784.8,91.77914110429448,27.82,100.0,15
2026-05-15 21:00:36,16.0757,108.15338,30.0,0.0,0.0,757.8,75.71779141104294,27.89,100.0,15
2026-05-15 21:00:41,16.0757,108.15338,30.0,0.0,0.0,754.2,73.42331288343559,28.01,100.0,14
2026-05-15 21:00:46,16.0757,108.15338,30.0,0.0,0.0,761.4,78.0122699386503,28.11,100.0,14
