timestamp,lat,lon,alt,waypoint_index,pm25,eco2,tvoc,temp,hum,aqi
2026-09-23T22:48:29.657052,16.074932066774018,108.15275073051453,30,0,56.75759696736146,362.6647161889587,0,33.08335113962407,82.20831937140296,3
2026-09-23T22:48:29.758446,16.074932066774018,108.15275073051453,30,0,58.76517167140265,354.98608322080537,0,32.93967454023792,82.36584568212665,3
2026-09-23T22:48:29.859544,16.074932066774018,108.15275073051453,30,0,65.26680381646943,354.6022730497121,0,33.16934882343518,81.55307494516272,3
2026-09-23T22:48:30.042331,16.074932066774018,108.15275073051453,30,0,63.927747435773604,370.1490319967847,0,33.59143505235432,82.82126343127389,3
2026-09-23T22:48:30.145893,16.074932066774018,108.15275073051453,30,0,69.48426622580017,350,0,33.731749119431385,83.38830371564498,3
2026-09-23T22:48:30.247186,16.074932066774018,108.15275073051453,30,0,66.1633311999897,350,0,33.43445553102689,83.06189528914992,3
2026-09-23T22:48:30.348232,16.074932066774018,108.15275073051453,30,0,64.14820044526854,350,0,33.579866472213645,82.7322805127853,3
2026-09-23T22:48:30.449423,16.074932066774018,108.15275073051453,30,0,71.18710855129974,350,0,33.714305967463645,81.87245058621063,3
2026-09-23T22:48:30.550183,16.074932066774018,108.15275073051453,30,0,70.40565704341243,355.63528770637083,0,33.932541452839914,81.35402959976938,3
2026-09-23T22:48:30.650981,16.074932066774018,108.15275073051453,30,0,73.45879613408364,350.20203215399033,0,34.04979802817328,81.8338369537797,3
16.074932066774018,108.15275073051453,30,2026-09-23T22:48:30.752121,0,65.95646794908615,354.8239424316622,0.0,33.52265261268003,82.31913000873061,3,10
2026-09-23T22:48:41.993724,16.07544915407686,108.15470342627259,30,1,77.71681712405639,350,3.940934875135607,34.36303194028976,81.36105041145487,3
2026-09-23T22:48:42.094949,16.07544915407686,108.15470342627259,30,1,79.87083216389219,350,0,34.57643827085737,82.35467757081233,3
2026-09-23T22:48:42.196106,16.07544915407686,108.15470342627259,30,1,77.80731236199364,350,0,35.06543215650924,82.46237772356008,3
2026-09-23T22:48:42.297230,16.07544915407686,108.15470342627259,30,1,80.75397142957543,350,0,35.03890206916063,83.3556148440077,3
2026-09-23T22:48:42.398358,16.07544915407686,108.15470342627259,30,1,81.5844273809692,350,4.721070117437069,35.02144646811019,83.7065248046155,3
2026-09-23T22:48:42.499608,16.07544915407686,108.15470342627259,30,1,76.99694769316461,350,0.2539421507508912,35.31090470236899,84.84842298429703,3
2026-09-23T22:48:42.601206,16.07544915407686,108.15470342627259,30,1,75.83655999460613,358.72198391119946,4.660819968086223,35.089213519789816,84.16448360796191,3
2026-09-23T22:48:42.703322,16.07544915407686,108.15470342627259,30,1,75.53734529485865,350,0,34.85927101500661,83.2634243425159,3
2026-09-23T22:48:42.804466,16.07544915407686,108.15470342627259,30,1,71.15583499134806,377.1231031984753,0,35.2549205143074,85,3
2026-09-23T22:48:42.905388,16.07544915407686,108.15470342627259,30,1,73.45533490682111,350,0,35.22790396277582,85,3
16.07544915407686,108.15470342627259,30,2026-09-23T22:48:43.006397,1,77.07153833412853,353.5845087109675,1.357676711140979,34.98074646191758,83.55165762892253,3,10
2026-09-23T23:35:19.810803,16.0758599,108.1573749,35.0,0,46.5,68.8,484.0,145.0,0.8,27.1,28.4,68.8,93,Trung bình,PM2.5,"{'pm25': 93, 'pm10': 59, 'co': 8, 'no2': 14, 'eco2': 40, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:19.891789,16.0758599,108.1573749,35.0,0,45.5,65.9,487.0,140.0,0.81,27.0,28.4,68.1,91,Trung bình,PM2.5,"{'pm25': 91, 'pm10': 58, 'co': 8, 'no2': 13, 'eco2': 41, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:19.973085,16.0758599,108.1573749,35.0,0,44.5,69.8,489.0,134.0,0.82,26.0,28.4,68.5,89,Trung bình,PM2.5,"{'pm25': 89, 'pm10': 60, 'co': 8, 'no2': 13, 'eco2': 41, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:20.053873,16.0758599,108.1573749,35.0,0,42.5,63.5,480.0,135.0,0.85,27.2,28.3,68.4,85,Trung bình,PM2.5,"{'pm25': 85, 'pm10': 57, 'co': 8, 'no2': 14, 'eco2': 40, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:20.134951,16.0758599,108.1573749,35.0,0,45.2,65.0,468.0,139.0,0.82,28.0,28.4,68.7,90,Trung bình,PM2.5,"{'pm25': 90, 'pm10': 58, 'co': 8, 'no2': 14, 'eco2': 39, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:20.215897,16.0758599,108.1573749,35.0,0,44.5,67.1,462.0,131.0,0.86,28.4,28.5,68.5,89,Trung bình,PM2.5,"{'pm25': 89, 'pm10': 59, 'co': 9, 'no2': 14, 'eco2': 38, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:35:20.296779,16.0758599,108.1573749,35.0,0,44.4,68.7,451.0,123.0,0.89,29.2,28.5,69.0,89,Trung bình,PM2.5,"{'pm25': 89, 'pm10': 59, 'co': 9, 'no2': 15, 'eco2': 38, 'level': 2, 'color': '#eab308'}"
2026-09-23T23:50:43.811849,16.077226870612648,108.15284366883415,35.0,0,176.4,280.3,1137.0,290.0,2.37,52.8,28.5,68.2,226,Rất xấu,PM2.5,"{'pm25': 226, 'pm10': 165, 'co': 24, 'no2': 26, 'eco2': 114, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:43.892915,16.077226870612648,108.15284366883415,35.0,0,174.9,275.0,1135.0,281.0,2.38,53.0,28.5,68.9,225,Rất xấu,PM2.5,"{'pm25': 225, 'pm10': 163, 'co': 24, 'no2': 27, 'eco2': 114, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:43.973907,16.077226870612648,108.15284366883415,35.0,0,172.7,253.9,1127.0,274.0,2.35,53.6,28.4,68.3,223,Rất xấu,PM2.5,"{'pm25': 223, 'pm10': 152, 'co': 24, 'no2': 27, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.055133,16.077226870612648,108.15284366883415,35.0,0,171.0,270.3,1117.0,280.0,2.33,54.7,28.4,68.3,221,Rất xấu,PM2.5,"{'pm25': 221, 'pm10': 160, 'co': 23, 'no2': 27, 'eco2': 112, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.136026,16.077226870612648,108.15284366883415,35.0,0,173.4,254.4,1127.0,277.0,2.34,53.9,28.4,68.2,223,Rất xấu,PM2.5,"{'pm25': 223, 'pm10': 152, 'co': 23, 'no2': 27, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.216934,16.077226870612648,108.15284366883415,35.0,0,175.4,266.9,1130.0,273.0,2.3,53.5,28.4,68.9,225,Rất xấu,PM2.5,"{'pm25': 225, 'pm10': 158, 'co': 23, 'no2': 27, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.297902,16.077226870612648,108.15284366883415,35.0,0,175.1,256.3,1138.0,278.0,2.3,54.3,28.3,68.6,225,Rất xấu,PM2.5,"{'pm25': 225, 'pm10': 153, 'co': 23, 'no2': 27, 'eco2': 114, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.379047,16.077226870612648,108.15284366883415,35.0,0,175.0,246.2,1128.0,273.0,2.29,54.9,28.5,68.4,225,Rất xấu,PM2.5,"{'pm25': 225, 'pm10': 148, 'co': 23, 'no2': 27, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.460107,16.077226870612648,108.15284366883415,35.0,0,176.0,277.5,1130.0,272.0,2.27,55.3,28.4,68.7,226,Rất xấu,PM2.5,"{'pm25': 226, 'pm10': 164, 'co': 23, 'no2': 28, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:50:44.541490,16.077226870612648,108.15284366883415,35.0,0,175.6,263.2,1141.0,265.0,2.31,54.4,28.4,68.1,226,Rất xấu,PM2.5,"{'pm25': 226, 'pm10': 157, 'co': 23, 'no2': 27, 'eco2': 114, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:19.674296,16.077226870612648,108.15284366883415,35.0,0,176.8,254.6,1150.0,253.0,2.38,57.2,28.3,68.6,227,Rất xấu,PM2.5,"{'pm25': 227, 'pm10': 152, 'co': 24, 'no2': 29, 'eco2': 115, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:19.755329,16.077226870612648,108.15284366883415,35.0,0,178.7,260.7,1149.0,261.0,2.41,57.3,28.4,68.5,229,Rất xấu,PM2.5,"{'pm25': 229, 'pm10': 155, 'co': 24, 'no2': 29, 'eco2': 115, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:19.836356,16.077226870612648,108.15284366883415,35.0,0,179.7,265.1,1147.0,269.0,2.41,56.6,28.4,68.8,230,Rất xấu,PM2.5,"{'pm25': 230, 'pm10': 158, 'co': 24, 'no2': 28, 'eco2': 115, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:19.917178,16.077226870612648,108.15284366883415,35.0,0,177.7,262.6,1137.0,263.0,2.44,55.8,28.4,68.2,228,Rất xấu,PM2.5,"{'pm25': 228, 'pm10': 156, 'co': 24, 'no2': 28, 'eco2': 114, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:19.998032,16.077226870612648,108.15284366883415,35.0,0,178.9,280.6,1130.0,266.0,2.48,56.5,28.5,68.2,229,Rất xấu,PM2.5,"{'pm25': 229, 'pm10': 165, 'co': 25, 'no2': 28, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:20.079173,16.077226870612648,108.15284366883415,35.0,0,181.6,276.5,1130.0,262.0,2.52,57.1,28.3,68.4,232,Rất xấu,PM2.5,"{'pm25': 232, 'pm10': 163, 'co': 25, 'no2': 29, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:20.160128,16.077226870612648,108.15284366883415,35.0,0,180.9,265.4,1127.0,265.0,2.5,57.3,28.4,68.1,231,Rất xấu,PM2.5,"{'pm25': 231, 'pm10': 158, 'co': 25, 'no2': 29, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:20.241093,16.077226870612648,108.15284366883415,35.0,0,180.5,255.1,1128.0,267.0,2.47,58.0,28.4,68.4,231,Rất xấu,PM2.5,"{'pm25': 231, 'pm10': 153, 'co': 25, 'no2': 29, 'eco2': 113, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:20.322375,16.077226870612648,108.15284366883415,35.0,0,180.4,266.9,1119.0,262.0,2.46,58.8,28.3,68.2,230,Rất xấu,PM2.5,"{'pm25': 230, 'pm10': 158, 'co': 25, 'no2': 29, 'eco2': 112, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:51:20.403157,16.077226870612648,108.15284366883415,35.0,0,182.3,274.6,1109.0,265.0,2.43,58.1,28.3,68.1,232,Rất xấu,PM2.5,"{'pm25': 232, 'pm10': 162, 'co': 24, 'no2': 29, 'eco2': 111, 'level': 5, 'color': '#a855f7'}"
2026-09-23T23:59:02.584517,16.0746856,108.1548214,35.0,0,91.7,138.9,605.0,199.0,0.87,39.5,28.4,68.5,158,Xấu,PM2.5,"{'pm25': 158, 'pm10': 94, 'co': 9, 'no2': 20, 'eco2': 51, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:02.665981,16.0746856,108.1548214,35.0,0,89.6,138.8,593.0,204.0,0.88,40.7,28.4,68.9,157,Xấu,PM2.5,"{'pm25': 157, 'pm10': 94, 'co': 9, 'no2': 20, 'eco2': 49, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:02.747093,16.0746856,108.1548214,35.0,0,91.3,131.6,601.0,204.0,0.88,40.1,28.4,68.8,158,Xấu,PM2.5,"{'pm25': 158, 'pm10': 91, 'co': 9, 'no2': 20, 'eco2': 50, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:02.827884,16.0746856,108.1548214,35.0,0,92.2,143.1,590.0,203.0,0.86,39.5,28.4,68.8,159,Xấu,PM2.5,"{'pm25': 159, 'pm10': 97, 'co': 9, 'no2': 20, 'eco2': 49, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:02.909396,16.0746856,108.1548214,35.0,0,91.7,139.9,594.0,210.0,0.85,39.1,28.4,68.1,158,Xấu,PM2.5,"{'pm25': 158, 'pm10': 95, 'co': 8, 'no2': 20, 'eco2': 50, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:02.990585,16.0746856,108.1548214,35.0,0,92.0,141.4,586.0,211.0,0.82,40.0,28.5,68.1,159,Xấu,PM2.5,"{'pm25': 159, 'pm10': 96, 'co': 8, 'no2': 20, 'eco2': 49, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:03.071584,16.0746856,108.1548214,35.0,0,90.6,144.6,593.0,203.0,0.86,40.9,28.5,68.0,158,Xấu,PM2.5,"{'pm25': 158, 'pm10': 97, 'co': 9, 'no2': 20, 'eco2': 49, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:03.152664,16.0746856,108.1548214,35.0,0,90.1,140.5,597.0,207.0,0.88,40.4,28.4,68.8,157,Xấu,PM2.5,"{'pm25': 157, 'pm10': 95, 'co': 9, 'no2': 20, 'eco2': 50, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:03.233920,16.0746856,108.1548214,35.0,0,88.8,137.0,596.0,210.0,0.86,40.6,28.4,68.0,156,Xấu,PM2.5,"{'pm25': 156, 'pm10': 93, 'co': 9, 'no2': 20, 'eco2': 50, 'level': 4, 'color': '#ef4444'}"
2026-09-23T23:59:03.315099,16.0746856,108.1548214,35.0,0,87.6,132.2,585.0,211.0,0.82,41.4,28.4,68.2,155,Xấu,PM2.5,"{'pm25': 155, 'pm10': 91, 'co': 8, 'no2': 21, 'eco2': 49, 'level': 4, 'color': '#ef4444'}"
2026-09-24T00:01:02.434970,16.074562,108.1544995,35.0,0,72.4,103.0,552.0,66.0,1.12,24.4,28.4,68.2,137,Kém,PM2.5,"{'pm25': 137, 'pm10': 76, 'co': 11, 'no2': 12, 'eco2': 46, 'level': 3, 'color': '#f97316'}"
